split,class,class_id,source,image,label,x1,y1,x2,y2,width,height,area_ratio,label_method
train,stop-signal,2,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/stop-signal/frame_000013.jpg,/kaggle/temp/yolo_signals_det/images/train/stop-signal_frame_000013.jpg,/kaggle/temp/yolo_signals_det/labels/train/stop-signal_frame_000013.txt,50,87,166,178,250,250,0.172224,fallback_median
train,stop-signal,2,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/stop-signal/frame_000191.jpg,/kaggle/temp/yolo_signals_det/images/train/stop-signal_frame_000191.jpg,/kaggle/temp/yolo_signals_det/labels/train/stop-signal_frame_000191.txt,0,113,163,192,250,250,0.20992,detected
train,stop-signal,2,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/stop-signal/frame_000116.jpg,/kaggle/temp/yolo_signals_det/images/train/stop-signal_frame_000116.jpg,/kaggle/temp/yolo_signals_det/labels/train/stop-signal_frame_000116.txt,0,67,222,232,250,250,0.592288,detected
train,stop-signal,2,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/stop-signal/frame_000044.jpg,/kaggle/temp/yolo_signals_det/images/train/stop-signal_frame_000044.jpg,/kaggle/temp/yolo_signals_det/labels/train/stop-signal_frame_000044.txt,128,30,249,158,250,250,0.251808,detected
train,stop-signal,2,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/stop-signal/frame_000162.jpg,/kaggle/temp/yolo_signals_det/images/train/stop-signal_frame_000162.jpg,/kaggle/temp/yolo_signals_det/labels/train/stop-signal_frame_000162.txt,78,28,160,157,250,250,0.17264,detected
train,stop-signal,2,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/stop-signal/frame_000119.jpg,/kaggle/temp/yolo_signals_det/images/train/stop-signal_frame_000119.jpg,/kaggle/temp/yolo_signals_det/labels/train/stop-signal_frame_000119.txt,0,59,239,249,250,250,0.73344,detected
train,stop-signal,2,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/stop-signal/frame_000014.jpg,/kaggle/temp/yolo_signals_det/images/train/stop-signal_frame_000014.jpg,/kaggle/temp/yolo_signals_det/labels/train/stop-signal_frame_000014.txt,50,87,166,178,250,250,0.172224,fallback_median
train,stop-signal,2,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/stop-signal/frame_000141.jpg,/kaggle/temp/yolo_signals_det/images/train/stop-signal_frame_000141.jpg,/kaggle/temp/yolo_signals_det/labels/train/stop-signal_frame_000141.txt,50,87,166,178,250,250,0.172224,fallback_median
train,stop-signal,2,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/stop-signal/frame_000224.jpg,/kaggle/temp/yolo_signals_det/images/train/stop-signal_frame_000224.jpg,/kaggle/temp/yolo_signals_det/labels/train/stop-signal_frame_000224.txt,129,55,233,148,250,250,0.15792,detected
train,stop-signal,2,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/stop-signal/frame_000193.jpg,/kaggle/temp/yolo_signals_det/images/train/stop-signal_frame_000193.jpg,/kaggle/temp/yolo_signals_det/labels/train/stop-signal_frame_000193.txt,0,110,161,205,250,250,0.248832,detected
train,stop-signal,2,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/stop-signal/frame_000050.jpg,/kaggle/temp/yolo_signals_det/images/train/stop-signal_frame_000050.jpg,/kaggle/temp/yolo_signals_det/labels/train/stop-signal_frame_000050.txt,113,29,241,157,250,250,0.266256,detected
train,stop-signal,2,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/stop-signal/frame_000199.jpg,/kaggle/temp/yolo_signals_det/images/train/stop-signal_frame_000199.jpg,/kaggle/temp/yolo_signals_det/labels/train/stop-signal_frame_000199.txt,0,118,110,233,250,250,0.206016,detected
train,stop-signal,2,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/stop-signal/frame_000039.jpg,/kaggle/temp/yolo_signals_det/images/train/stop-signal_frame_000039.jpg,/kaggle/temp/yolo_signals_det/labels/train/stop-signal_frame_000039.txt,50,87,166,178,250,250,0.172224,fallback_median
train,stop-signal,2,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/stop-signal/frame_000048.jpg,/kaggle/temp/yolo_signals_det/images/train/stop-signal_frame_000048.jpg,/kaggle/temp/yolo_signals_det/labels/train/stop-signal_frame_000048.txt,127,29,249,158,250,250,0.25584,detected
train,stop-signal,2,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/stop-signal/frame_000150.jpg,/kaggle/temp/yolo_signals_det/images/train/stop-signal_frame_000150.jpg,/kaggle/temp/yolo_signals_det/labels/train/stop-signal_frame_000150.txt,111,86,126,99,250,250,0.003584,detected
train,stop-signal,2,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/stop-signal/frame_000209.jpg,/kaggle/temp/yolo_signals_det/images/train/stop-signal_frame_000209.jpg,/kaggle/temp/yolo_signals_det/labels/train/stop-signal_frame_000209.txt,226,143,249,177,250,250,0.01344,detected
train,stop-signal,2,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/stop-signal/frame_000056.jpg,/kaggle/temp/yolo_signals_det/images/train/stop-signal_frame_000056.jpg,/kaggle/temp/yolo_signals_det/labels/train/stop-signal_frame_000056.txt,0,0,128,176,250,250,0.365328,detected
train,stop-signal,2,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/stop-signal/frame_000090.jpg,/kaggle/temp/yolo_signals_det/images/train/stop-signal_frame_000090.jpg,/kaggle/temp/yolo_signals_det/labels/train/stop-signal_frame_000090.txt,0,104,249,193,250,250,0.36,detected
train,stop-signal,2,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/stop-signal/frame_000120.jpg,/kaggle/temp/yolo_signals_det/images/train/stop-signal_frame_000120.jpg,/kaggle/temp/yolo_signals_det/labels/train/stop-signal_frame_000120.txt,0,57,226,249,250,250,0.700976,detected
train,stop-signal,2,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/stop-signal/frame_000200.jpg,/kaggle/temp/yolo_signals_det/images/train/stop-signal_frame_000200.jpg,/kaggle/temp/yolo_signals_det/labels/train/stop-signal_frame_000200.txt,0,118,110,233,250,250,0.206016,detected
train,stop-signal,2,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/stop-signal/frame_000028.jpg,/kaggle/temp/yolo_signals_det/images/train/stop-signal_frame_000028.jpg,/kaggle/temp/yolo_signals_det/labels/train/stop-signal_frame_000028.txt,136,88,151,100,250,250,0.003328,detected
train,stop-signal,2,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/stop-signal/frame_000122.jpg,/kaggle/temp/yolo_signals_det/images/train/stop-signal_frame_000122.jpg,/kaggle/temp/yolo_signals_det/labels/train/stop-signal_frame_000122.txt,168,43,249,154,250,250,0.146944,detected
train,stop-signal,2,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/stop-signal/frame_000031.jpg,/kaggle/temp/yolo_signals_det/images/train/stop-signal_frame_000031.jpg,/kaggle/temp/yolo_signals_det/labels/train/stop-signal_frame_000031.txt,50,87,166,178,250,250,0.172224,fallback_median
train,stop-signal,2,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/stop-signal/frame_000099.jpg,/kaggle/temp/yolo_signals_det/images/train/stop-signal_frame_000099.jpg,/kaggle/temp/yolo_signals_det/labels/train/stop-signal_frame_000099.txt,0,110,150,192,250,250,0.200528,detected
train,stop-signal,2,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/stop-signal/frame_000144.jpg,/kaggle/temp/yolo_signals_det/images/train/stop-signal_frame_000144.jpg,/kaggle/temp/yolo_signals_det/labels/train/stop-signal_frame_000144.txt,50,87,166,178,250,250,0.172224,fallback_median
train,stop-signal,2,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/stop-signal/frame_000185.jpg,/kaggle/temp/yolo_signals_det/images/train/stop-signal_frame_000185.jpg,/kaggle/temp/yolo_signals_det/labels/train/stop-signal_frame_000185.txt,0,111,158,193,250,250,0.211152,detected
train,stop-signal,2,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/stop-signal/frame_000117.jpg,/kaggle/temp/yolo_signals_det/images/train/stop-signal_frame_000117.jpg,/kaggle/temp/yolo_signals_det/labels/train/stop-signal_frame_000117.txt,0,60,237,249,250,250,0.72352,detected
train,stop-signal,2,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/stop-signal/frame_000051.jpg,/kaggle/temp/yolo_signals_det/images/train/stop-signal_frame_000051.jpg,/kaggle/temp/yolo_signals_det/labels/train/stop-signal_frame_000051.txt,93,29,221,157,250,250,0.266256,detected
train,stop-signal,2,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/stop-signal/frame_000069.jpg,/kaggle/temp/yolo_signals_det/images/train/stop-signal_frame_000069.jpg,/kaggle/temp/yolo_signals_det/labels/train/stop-signal_frame_000069.txt,149,90,173,104,250,250,0.006,detected
train,stop-signal,2,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/stop-signal/frame_000208.jpg,/kaggle/temp/yolo_signals_det/images/train/stop-signal_frame_000208.jpg,/kaggle/temp/yolo_signals_det/labels/train/stop-signal_frame_000208.txt,228,151,249,174,250,250,0.008448,detected
train,stop-signal,2,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/stop-signal/frame_000035.jpg,/kaggle/temp/yolo_signals_det/images/train/stop-signal_frame_000035.jpg,/kaggle/temp/yolo_signals_det/labels/train/stop-signal_frame_000035.txt,50,87,166,178,250,250,0.172224,fallback_median
train,stop-signal,2,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/stop-signal/frame_000071.jpg,/kaggle/temp/yolo_signals_det/images/train/stop-signal_frame_000071.jpg,/kaggle/temp/yolo_signals_det/labels/train/stop-signal_frame_000071.txt,114,90,136,104,250,250,0.00552,detected
train,stop-signal,2,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/stop-signal/frame_000126.jpg,/kaggle/temp/yolo_signals_det/images/train/stop-signal_frame_000126.jpg,/kaggle/temp/yolo_signals_det/labels/train/stop-signal_frame_000126.txt,115,0,249,224,250,250,0.486,detected
train,stop-signal,2,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/stop-signal/frame_000055.jpg,/kaggle/temp/yolo_signals_det/images/train/stop-signal_frame_000055.jpg,/kaggle/temp/yolo_signals_det/labels/train/stop-signal_frame_000055.txt,0,27,121,156,250,250,0.25376,detected
train,stop-signal,2,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/stop-signal/frame_000109.jpg,/kaggle/temp/yolo_signals_det/images/train/stop-signal_frame_000109.jpg,/kaggle/temp/yolo_signals_det/labels/train/stop-signal_frame_000109.txt,0,101,211,209,250,250,0.369728,detected
train,stop-signal,2,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/stop-signal/frame_000110.jpg,/kaggle/temp/yolo_signals_det/images/train/stop-signal_frame_000110.jpg,/kaggle/temp/yolo_signals_det/labels/train/stop-signal_frame_000110.txt,0,99,215,217,250,250,0.411264,detected
train,stop-signal,2,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/stop-signal/frame_000187.jpg,/kaggle/temp/yolo_signals_det/images/train/stop-signal_frame_000187.jpg,/kaggle/temp/yolo_signals_det/labels/train/stop-signal_frame_000187.txt,0,111,157,193,250,250,0.209824,detected
train,stop-signal,2,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/stop-signal/frame_000147.jpg,/kaggle/temp/yolo_signals_det/images/train/stop-signal_frame_000147.jpg,/kaggle/temp/yolo_signals_det/labels/train/stop-signal_frame_000147.txt,50,87,166,178,250,250,0.172224,fallback_median
train,stop-signal,2,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/stop-signal/frame_000100.jpg,/kaggle/temp/yolo_signals_det/images/train/stop-signal_frame_000100.jpg,/kaggle/temp/yolo_signals_det/labels/train/stop-signal_frame_000100.txt,0,104,154,192,250,250,0.22072,detected
train,stop-signal,2,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/stop-signal/frame_000049.jpg,/kaggle/temp/yolo_signals_det/images/train/stop-signal_frame_000049.jpg,/kaggle/temp/yolo_signals_det/labels/train/stop-signal_frame_000049.txt,113,29,241,157,250,250,0.266256,detected
train,stop-signal,2,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/stop-signal/frame_000101.jpg,/kaggle/temp/yolo_signals_det/images/train/stop-signal_frame_000101.jpg,/kaggle/temp/yolo_signals_det/labels/train/stop-signal_frame_000101.txt,0,112,130,190,250,250,0.165584,detected
train,stop-signal,2,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/stop-signal/frame_000010.jpg,/kaggle/temp/yolo_signals_det/images/train/stop-signal_frame_000010.jpg,/kaggle/temp/yolo_signals_det/labels/train/stop-signal_frame_000010.txt,50,87,166,178,250,250,0.172224,fallback_median
train,stop-signal,2,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/stop-signal/frame_000201.jpg,/kaggle/temp/yolo_signals_det/images/train/stop-signal_frame_000201.jpg,/kaggle/temp/yolo_signals_det/labels/train/stop-signal_frame_000201.txt,0,118,108,232,250,250,0.20056,detected
train,stop-signal,2,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/stop-signal/frame_000029.jpg,/kaggle/temp/yolo_signals_det/images/train/stop-signal_frame_000029.jpg,/kaggle/temp/yolo_signals_det/labels/train/stop-signal_frame_000029.txt,50,87,166,178,250,250,0.172224,fallback_median
train,stop-signal,2,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/stop-signal/frame_000148.jpg,/kaggle/temp/yolo_signals_det/images/train/stop-signal_frame_000148.jpg,/kaggle/temp/yolo_signals_det/labels/train/stop-signal_frame_000148.txt,50,87,166,178,250,250,0.172224,fallback_median
train,stop-signal,2,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/stop-signal/frame_000037.jpg,/kaggle/temp/yolo_signals_det/images/train/stop-signal_frame_000037.jpg,/kaggle/temp/yolo_signals_det/labels/train/stop-signal_frame_000037.txt,50,87,166,178,250,250,0.172224,fallback_median
train,stop-signal,2,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/stop-signal/frame_000128.jpg,/kaggle/temp/yolo_signals_det/images/train/stop-signal_frame_000128.jpg,/kaggle/temp/yolo_signals_det/labels/train/stop-signal_frame_000128.txt,53,43,139,151,250,250,0.151728,detected
train,stop-signal,2,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/stop-signal/frame_000096.jpg,/kaggle/temp/yolo_signals_det/images/train/stop-signal_frame_000096.jpg,/kaggle/temp/yolo_signals_det/labels/train/stop-signal_frame_000096.txt,0,110,154,192,250,250,0.20584,detected
train,stop-signal,2,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/stop-signal/frame_000164.jpg,/kaggle/temp/yolo_signals_det/images/train/stop-signal_frame_000164.jpg,/kaggle/temp/yolo_signals_det/labels/train/stop-signal_frame_000164.txt,78,28,163,157,250,250,0.17888,detected
train,stop-signal,2,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/stop-signal/frame_000142.jpg,/kaggle/temp/yolo_signals_det/images/train/stop-signal_frame_000142.jpg,/kaggle/temp/yolo_signals_det/labels/train/stop-signal_frame_000142.txt,50,87,166,178,250,250,0.172224,fallback_median
train,stop-signal,2,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/stop-signal/frame_000114.jpg,/kaggle/temp/yolo_signals_det/images/train/stop-signal_frame_000114.jpg,/kaggle/temp/yolo_signals_det/labels/train/stop-signal_frame_000114.txt,0,67,222,231,250,250,0.58872,detected
train,stop-signal,2,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/stop-signal/frame_000229.jpg,/kaggle/temp/yolo_signals_det/images/train/stop-signal_frame_000229.jpg,/kaggle/temp/yolo_signals_det/labels/train/stop-signal_frame_000229.txt,134,53,244,148,250,250,0.170496,detected
train,stop-signal,2,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/stop-signal/frame_000153.jpg,/kaggle/temp/yolo_signals_det/images/train/stop-signal_frame_000153.jpg,/kaggle/temp/yolo_signals_det/labels/train/stop-signal_frame_000153.txt,107,77,137,109,250,250,0.016368,detected
train,stop-signal,2,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/stop-signal/frame_000038.jpg,/kaggle/temp/yolo_signals_det/images/train/stop-signal_frame_000038.jpg,/kaggle/temp/yolo_signals_det/labels/train/stop-signal_frame_000038.txt,50,87,166,178,250,250,0.172224,fallback_median
train,stop-signal,2,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/stop-signal/frame_000194.jpg,/kaggle/temp/yolo_signals_det/images/train/stop-signal_frame_000194.jpg,/kaggle/temp/yolo_signals_det/labels/train/stop-signal_frame_000194.txt,0,118,113,232,250,250,0.20976,detected
train,stop-signal,2,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/stop-signal/frame_000231.jpg,/kaggle/temp/yolo_signals_det/images/train/stop-signal_frame_000231.jpg,/kaggle/temp/yolo_signals_det/labels/train/stop-signal_frame_000231.txt,134,53,243,149,250,250,0.17072,detected
train,stop-signal,2,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/stop-signal/frame_000052.jpg,/kaggle/temp/yolo_signals_det/images/train/stop-signal_frame_000052.jpg,/kaggle/temp/yolo_signals_det/labels/train/stop-signal_frame_000052.txt,93,29,221,157,250,250,0.266256,detected
train,stop-signal,2,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/stop-signal/frame_000220.jpg,/kaggle/temp/yolo_signals_det/images/train/stop-signal_frame_000220.jpg,/kaggle/temp/yolo_signals_det/labels/train/stop-signal_frame_000220.txt,125,61,208,144,250,250,0.112896,detected
train,stop-signal,2,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/stop-signal/frame_000053.jpg,/kaggle/temp/yolo_signals_det/images/train/stop-signal_frame_000053.jpg,/kaggle/temp/yolo_signals_det/labels/train/stop-signal_frame_000053.txt,93,29,221,157,250,250,0.266256,detected
train,stop-signal,2,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/stop-signal/frame_000182.jpg,/kaggle/temp/yolo_signals_det/images/train/stop-signal_frame_000182.jpg,/kaggle/temp/yolo_signals_det/labels/train/stop-signal_frame_000182.txt,0,111,157,193,250,250,0.209824,detected
train,stop-signal,2,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/stop-signal/frame_000012.jpg,/kaggle/temp/yolo_signals_det/images/train/stop-signal_frame_000012.jpg,/kaggle/temp/yolo_signals_det/labels/train/stop-signal_frame_000012.txt,50,87,166,178,250,250,0.172224,fallback_median
train,stop-signal,2,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/stop-signal/frame_000192.jpg,/kaggle/temp/yolo_signals_det/images/train/stop-signal_frame_000192.jpg,/kaggle/temp/yolo_signals_det/labels/train/stop-signal_frame_000192.txt,0,112,164,194,250,250,0.21912,detected
train,stop-signal,2,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/stop-signal/frame_000066.jpg,/kaggle/temp/yolo_signals_det/images/train/stop-signal_frame_000066.jpg,/kaggle/temp/yolo_signals_det/labels/train/stop-signal_frame_000066.txt,50,87,166,178,250,250,0.172224,fallback_median
train,stop-signal,2,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/stop-signal/frame_000232.jpg,/kaggle/temp/yolo_signals_det/images/train/stop-signal_frame_000232.jpg,/kaggle/temp/yolo_signals_det/labels/train/stop-signal_frame_000232.txt,134,53,244,149,250,250,0.172272,detected
train,stop-signal,2,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/stop-signal/frame_000145.jpg,/kaggle/temp/yolo_signals_det/images/train/stop-signal_frame_000145.jpg,/kaggle/temp/yolo_signals_det/labels/train/stop-signal_frame_000145.txt,50,87,166,178,250,250,0.172224,fallback_median
train,stop-signal,2,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/stop-signal/frame_000091.jpg,/kaggle/temp/yolo_signals_det/images/train/stop-signal_frame_000091.jpg,/kaggle/temp/yolo_signals_det/labels/train/stop-signal_frame_000091.txt,0,104,249,193,250,250,0.36,detected
train,stop-signal,2,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/stop-signal/frame_000054.jpg,/kaggle/temp/yolo_signals_det/images/train/stop-signal_frame_000054.jpg,/kaggle/temp/yolo_signals_det/labels/train/stop-signal_frame_000054.txt,93,29,221,157,250,250,0.266256,detected
train,stop-signal,2,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/stop-signal/frame_000123.jpg,/kaggle/temp/yolo_signals_det/images/train/stop-signal_frame_000123.jpg,/kaggle/temp/yolo_signals_det/labels/train/stop-signal_frame_000123.txt,168,43,249,154,250,250,0.146944,detected
train,stop-signal,2,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/stop-signal/frame_000011.jpg,/kaggle/temp/yolo_signals_det/images/train/stop-signal_frame_000011.jpg,/kaggle/temp/yolo_signals_det/labels/train/stop-signal_frame_000011.txt,50,87,166,178,250,250,0.172224,fallback_median
train,stop-signal,2,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/stop-signal/frame_000181.jpg,/kaggle/temp/yolo_signals_det/images/train/stop-signal_frame_000181.jpg,/kaggle/temp/yolo_signals_det/labels/train/stop-signal_frame_000181.txt,0,110,154,193,250,250,0.20832,detected
train,stop-signal,2,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/stop-signal/frame_000026.jpg,/kaggle/temp/yolo_signals_det/images/train/stop-signal_frame_000026.jpg,/kaggle/temp/yolo_signals_det/labels/train/stop-signal_frame_000026.txt,136,88,151,100,250,250,0.003328,detected
train,stop-signal,2,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/stop-signal/frame_000105.jpg,/kaggle/temp/yolo_signals_det/images/train/stop-signal_frame_000105.jpg,/kaggle/temp/yolo_signals_det/labels/train/stop-signal_frame_000105.txt,0,100,211,208,250,250,0.369728,detected
train,stop-signal,2,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/stop-signal/frame_000016.jpg,/kaggle/temp/yolo_signals_det/images/train/stop-signal_frame_000016.jpg,/kaggle/temp/yolo_signals_det/labels/train/stop-signal_frame_000016.txt,50,87,166,178,250,250,0.172224,fallback_median
train,stop-signal,2,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/stop-signal/frame_000021.jpg,/kaggle/temp/yolo_signals_det/images/train/stop-signal_frame_000021.jpg,/kaggle/temp/yolo_signals_det/labels/train/stop-signal_frame_000021.txt,50,87,166,178,250,250,0.172224,fallback_median
train,stop-signal,2,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/stop-signal/frame_000008.jpg,/kaggle/temp/yolo_signals_det/images/train/stop-signal_frame_000008.jpg,/kaggle/temp/yolo_signals_det/labels/train/stop-signal_frame_000008.txt,50,87,166,178,250,250,0.172224,fallback_median
train,stop-signal,2,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/stop-signal/frame_000082.jpg,/kaggle/temp/yolo_signals_det/images/train/stop-signal_frame_000082.jpg,/kaggle/temp/yolo_signals_det/labels/train/stop-signal_frame_000082.txt,129,2,249,169,250,250,0.325248,detected
train,stop-signal,2,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/stop-signal/frame_000205.jpg,/kaggle/temp/yolo_signals_det/images/train/stop-signal_frame_000205.jpg,/kaggle/temp/yolo_signals_det/labels/train/stop-signal_frame_000205.txt,0,118,109,231,250,250,0.20064,detected
train,stop-signal,2,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/stop-signal/frame_000107.jpg,/kaggle/temp/yolo_signals_det/images/train/stop-signal_frame_000107.jpg,/kaggle/temp/yolo_signals_det/labels/train/stop-signal_frame_000107.txt,0,100,210,208,250,250,0.367984,detected
train,stop-signal,2,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/stop-signal/frame_000156.jpg,/kaggle/temp/yolo_signals_det/images/train/stop-signal_frame_000156.jpg,/kaggle/temp/yolo_signals_det/labels/train/stop-signal_frame_000156.txt,107,77,137,109,250,250,0.016368,detected
train,stop-signal,2,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/stop-signal/frame_000067.jpg,/kaggle/temp/yolo_signals_det/images/train/stop-signal_frame_000067.jpg,/kaggle/temp/yolo_signals_det/labels/train/stop-signal_frame_000067.txt,149,90,173,104,250,250,0.006,detected
train,stop-signal,2,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/stop-signal/frame_000218.jpg,/kaggle/temp/yolo_signals_det/images/train/stop-signal_frame_000218.jpg,/kaggle/temp/yolo_signals_det/labels/train/stop-signal_frame_000218.txt,177,121,249,188,250,250,0.079424,detected
train,stop-signal,2,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/stop-signal/frame_000027.jpg,/kaggle/temp/yolo_signals_det/images/train/stop-signal_frame_000027.jpg,/kaggle/temp/yolo_signals_det/labels/train/stop-signal_frame_000027.txt,136,88,151,100,250,250,0.003328,detected
train,stop-signal,2,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/stop-signal/frame_000202.jpg,/kaggle/temp/yolo_signals_det/images/train/stop-signal_frame_000202.jpg,/kaggle/temp/yolo_signals_det/labels/train/stop-signal_frame_000202.txt,0,118,109,232,250,250,0.2024,detected
train,stop-signal,2,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/stop-signal/frame_000098.jpg,/kaggle/temp/yolo_signals_det/images/train/stop-signal_frame_000098.jpg,/kaggle/temp/yolo_signals_det/labels/train/stop-signal_frame_000098.txt,0,110,154,192,250,250,0.20584,detected
train,stop-signal,2,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/stop-signal/frame_000023.jpg,/kaggle/temp/yolo_signals_det/images/train/stop-signal_frame_000023.jpg,/kaggle/temp/yolo_signals_det/labels/train/stop-signal_frame_000023.txt,50,87,166,178,250,250,0.172224,fallback_median
train,stop-signal,2,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/stop-signal/frame_000115.jpg,/kaggle/temp/yolo_signals_det/images/train/stop-signal_frame_000115.jpg,/kaggle/temp/yolo_signals_det/labels/train/stop-signal_frame_000115.txt,0,67,223,232,250,250,0.594944,detected
train,stop-signal,2,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/stop-signal/frame_000102.jpg,/kaggle/temp/yolo_signals_det/images/train/stop-signal_frame_000102.jpg,/kaggle/temp/yolo_signals_det/labels/train/stop-signal_frame_000102.txt,0,105,208,199,250,250,0.31768,detected
train,stop-signal,2,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/stop-signal/frame_000007.jpg,/kaggle/temp/yolo_signals_det/images/train/stop-signal_frame_000007.jpg,/kaggle/temp/yolo_signals_det/labels/train/stop-signal_frame_000007.txt,50,87,166,178,250,250,0.172224,fallback_median
train,stop-signal,2,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/stop-signal/frame_000018.jpg,/kaggle/temp/yolo_signals_det/images/train/stop-signal_frame_000018.jpg,/kaggle/temp/yolo_signals_det/labels/train/stop-signal_frame_000018.txt,50,87,166,178,250,250,0.172224,fallback_median
train,stop-signal,2,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/stop-signal/frame_000081.jpg,/kaggle/temp/yolo_signals_det/images/train/stop-signal_frame_000081.jpg,/kaggle/temp/yolo_signals_det/labels/train/stop-signal_frame_000081.txt,83,4,212,168,250,250,0.3432,detected
train,stop-signal,2,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/stop-signal/frame_000125.jpg,/kaggle/temp/yolo_signals_det/images/train/stop-signal_frame_000125.jpg,/kaggle/temp/yolo_signals_det/labels/train/stop-signal_frame_000125.txt,111,0,249,223,250,250,0.498176,detected
